,id,group,slice,height,width,img_path,msk_path
150,kidney_1_dense_0150,kidney_1_dense,150,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0150.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0150.tif
151,kidney_1_dense_0151,kidney_1_dense,151,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0151.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0151.tif
152,kidney_1_dense_0152,kidney_1_dense,152,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0152.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0152.tif
153,kidney_1_dense_0153,kidney_1_dense,153,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0153.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0153.tif
154,kidney_1_dense_0154,kidney_1_dense,154,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0154.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0154.tif
155,kidney_1_dense_0155,kidney_1_dense,155,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0155.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0155.tif
156,kidney_1_dense_0156,kidney_1_dense,156,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0156.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0156.tif
157,kidney_1_dense_0157,kidney_1_dense,157,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0157.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0157.tif
158,kidney_1_dense_0158,kidney_1_dense,158,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0158.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0158.tif
159,kidney_1_dense_0159,kidney_1_dense,159,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0159.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0159.tif
160,kidney_1_dense_0160,kidney_1_dense,160,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0160.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0160.tif
161,kidney_1_dense_0161,kidney_1_dense,161,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0161.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0161.tif
162,kidney_1_dense_0162,kidney_1_dense,162,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0162.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0162.tif
163,kidney_1_dense_0163,kidney_1_dense,163,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0163.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0163.tif
164,kidney_1_dense_0164,kidney_1_dense,164,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0164.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0164.tif
165,kidney_1_dense_0165,kidney_1_dense,165,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0165.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0165.tif
166,kidney_1_dense_0166,kidney_1_dense,166,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0166.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0166.tif
167,kidney_1_dense_0167,kidney_1_dense,167,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0167.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0167.tif
168,kidney_1_dense_0168,kidney_1_dense,168,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0168.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0168.tif
169,kidney_1_dense_0169,kidney_1_dense,169,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0169.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0169.tif
170,kidney_1_dense_0170,kidney_1_dense,170,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0170.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0170.tif
171,kidney_1_dense_0171,kidney_1_dense,171,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0171.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0171.tif
172,kidney_1_dense_0172,kidney_1_dense,172,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0172.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0172.tif
173,kidney_1_dense_0173,kidney_1_dense,173,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0173.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0173.tif
174,kidney_1_dense_0174,kidney_1_dense,174,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0174.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0174.tif
175,kidney_1_dense_0175,kidney_1_dense,175,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0175.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0175.tif
176,kidney_1_dense_0176,kidney_1_dense,176,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0176.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0176.tif
177,kidney_1_dense_0177,kidney_1_dense,177,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0177.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0177.tif
178,kidney_1_dense_0178,kidney_1_dense,178,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0178.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0178.tif
179,kidney_1_dense_0179,kidney_1_dense,179,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0179.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0179.tif
180,kidney_1_dense_0180,kidney_1_dense,180,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0180.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0180.tif
181,kidney_1_dense_0181,kidney_1_dense,181,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0181.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0181.tif
182,kidney_1_dense_0182,kidney_1_dense,182,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0182.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0182.tif
183,kidney_1_dense_0183,kidney_1_dense,183,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0183.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0183.tif
184,kidney_1_dense_0184,kidney_1_dense,184,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0184.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0184.tif
185,kidney_1_dense_0185,kidney_1_dense,185,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0185.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0185.tif
186,kidney_1_dense_0186,kidney_1_dense,186,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0186.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0186.tif
187,kidney_1_dense_0187,kidney_1_dense,187,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0187.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0187.tif
188,kidney_1_dense_0188,kidney_1_dense,188,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0188.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0188.tif
189,kidney_1_dense_0189,kidney_1_dense,189,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0189.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0189.tif
190,kidney_1_dense_0190,kidney_1_dense,190,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0190.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0190.tif
191,kidney_1_dense_0191,kidney_1_dense,191,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0191.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0191.tif
192,kidney_1_dense_0192,kidney_1_dense,192,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0192.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0192.tif
193,kidney_1_dense_0193,kidney_1_dense,193,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0193.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0193.tif
194,kidney_1_dense_0194,kidney_1_dense,194,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0194.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0194.tif
195,kidney_1_dense_0195,kidney_1_dense,195,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0195.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0195.tif
196,kidney_1_dense_0196,kidney_1_dense,196,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0196.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0196.tif
197,kidney_1_dense_0197,kidney_1_dense,197,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0197.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0197.tif
198,kidney_1_dense_0198,kidney_1_dense,198,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0198.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0198.tif
199,kidney_1_dense_0199,kidney_1_dense,199,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0199.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0199.tif
200,kidney_1_dense_0200,kidney_1_dense,200,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0200.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0200.tif
201,kidney_1_dense_0201,kidney_1_dense,201,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0201.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0201.tif
202,kidney_1_dense_0202,kidney_1_dense,202,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0202.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0202.tif
203,kidney_1_dense_0203,kidney_1_dense,203,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0203.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0203.tif
204,kidney_1_dense_0204,kidney_1_dense,204,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0204.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0204.tif
205,kidney_1_dense_0205,kidney_1_dense,205,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0205.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0205.tif
206,kidney_1_dense_0206,kidney_1_dense,206,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0206.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0206.tif
207,kidney_1_dense_0207,kidney_1_dense,207,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0207.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0207.tif
208,kidney_1_dense_0208,kidney_1_dense,208,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0208.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0208.tif
209,kidney_1_dense_0209,kidney_1_dense,209,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0209.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0209.tif
210,kidney_1_dense_0210,kidney_1_dense,210,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0210.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0210.tif
211,kidney_1_dense_0211,kidney_1_dense,211,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0211.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0211.tif
212,kidney_1_dense_0212,kidney_1_dense,212,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0212.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0212.tif
213,kidney_1_dense_0213,kidney_1_dense,213,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0213.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0213.tif
214,kidney_1_dense_0214,kidney_1_dense,214,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0214.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0214.tif
215,kidney_1_dense_0215,kidney_1_dense,215,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0215.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0215.tif
216,kidney_1_dense_0216,kidney_1_dense,216,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0216.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0216.tif
217,kidney_1_dense_0217,kidney_1_dense,217,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0217.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0217.tif
218,kidney_1_dense_0218,kidney_1_dense,218,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0218.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0218.tif
219,kidney_1_dense_0219,kidney_1_dense,219,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0219.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0219.tif
220,kidney_1_dense_0220,kidney_1_dense,220,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0220.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0220.tif
221,kidney_1_dense_0221,kidney_1_dense,221,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0221.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0221.tif
222,kidney_1_dense_0222,kidney_1_dense,222,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0222.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0222.tif
223,kidney_1_dense_0223,kidney_1_dense,223,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0223.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0223.tif
224,kidney_1_dense_0224,kidney_1_dense,224,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0224.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0224.tif
225,kidney_1_dense_0225,kidney_1_dense,225,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0225.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0225.tif
226,kidney_1_dense_0226,kidney_1_dense,226,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0226.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0226.tif
227,kidney_1_dense_0227,kidney_1_dense,227,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0227.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0227.tif
228,kidney_1_dense_0228,kidney_1_dense,228,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0228.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0228.tif
229,kidney_1_dense_0229,kidney_1_dense,229,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0229.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0229.tif
230,kidney_1_dense_0230,kidney_1_dense,230,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0230.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0230.tif
231,kidney_1_dense_0231,kidney_1_dense,231,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0231.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0231.tif
232,kidney_1_dense_0232,kidney_1_dense,232,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0232.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0232.tif
233,kidney_1_dense_0233,kidney_1_dense,233,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0233.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0233.tif
234,kidney_1_dense_0234,kidney_1_dense,234,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0234.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0234.tif
235,kidney_1_dense_0235,kidney_1_dense,235,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0235.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0235.tif
236,kidney_1_dense_0236,kidney_1_dense,236,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0236.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0236.tif
237,kidney_1_dense_0237,kidney_1_dense,237,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0237.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0237.tif
238,kidney_1_dense_0238,kidney_1_dense,238,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0238.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0238.tif
239,kidney_1_dense_0239,kidney_1_dense,239,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0239.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0239.tif
240,kidney_1_dense_0240,kidney_1_dense,240,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0240.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0240.tif
241,kidney_1_dense_0241,kidney_1_dense,241,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0241.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0241.tif
242,kidney_1_dense_0242,kidney_1_dense,242,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0242.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0242.tif
243,kidney_1_dense_0243,kidney_1_dense,243,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0243.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0243.tif
244,kidney_1_dense_0244,kidney_1_dense,244,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0244.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0244.tif
245,kidney_1_dense_0245,kidney_1_dense,245,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0245.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0245.tif
246,kidney_1_dense_0246,kidney_1_dense,246,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0246.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0246.tif
247,kidney_1_dense_0247,kidney_1_dense,247,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0247.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0247.tif
248,kidney_1_dense_0248,kidney_1_dense,248,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0248.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0248.tif
249,kidney_1_dense_0249,kidney_1_dense,249,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0249.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0249.tif
250,kidney_1_dense_0250,kidney_1_dense,250,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0250.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0250.tif
251,kidney_1_dense_0251,kidney_1_dense,251,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0251.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0251.tif
252,kidney_1_dense_0252,kidney_1_dense,252,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0252.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0252.tif
253,kidney_1_dense_0253,kidney_1_dense,253,1303,912,blood-vessel-segmentation/train/kidney_1_dense/images/0253.tif,blood-vessel-segmentation/train/kidney_1_dense/labels/0253.tif
